,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
456,"('104.244.42.11', 443)",1414,60,65.01397773039564,0.0,34.28379191246439,1175.3783878971587,30.738274806313086,1157.845468773668,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,96.0,7773,1414,54,969.0702431493631,0.0,583.4195128835527,340378.3280132819,-0.5547382385462577,-1.6828202682014695,224.0,224.0,224.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,11994,1414,54,650.9093713523429,243.14676383491872,638.2891135972974,407412.99253682356,0.3420816378848464,-1.852163376906653,60.0,60.0,60.0,164.0,224.0,1414.0,1414.0,1414.0,1414.0,600539.0,3.076923076923077,1.071414482860317,13,922.6153846153846,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.043137254901960784,122
457,"('104.244.43.103', 443)",1414,60,1304.78125,0.0,340.55054088701354,115974.6708984375,-3.1100602587886774,8.04395905381065,1312.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,103,472,54,76.19417475728156,0.0,85.99549076600452,7395.224432085968,3.84625839749686,13.241408377731219,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,295,1414,54,875.8169491525424,0.0,648.9017687411848,421073.50547543814,-0.4219353501981877,-1.7867896754247574,54.0,54.0,54.0,686.8000000000002,1414.0,1414.0,1414.0,1414.0,1414.0,64591.5,1.5,0.8660254037844386,4,73.75,1,0.40784313725490196,0.9568627450980393,0.16862745098039217,0.403921568627451,122
458,"('104.244.42.131', 443)",1414,60,262.45,28.169442151606436,398.240062650658,158595.1475,2.3493364809633817,4.028058543586549,60.0,60.0,66.0,66.0,79.0,116.00000000000003,174.09999999999994,310.4000000000001,522.1000000000015,19,747,54,128.3684210526316,1.482602218505602,158.70535775996174,25187.390581717453,3.114397269059818,9.222380663483492,54.0,54.0,54.4,55.0,55.0,86.79999999999998,100.8,136.20000000000002,239.19999999999996,39,1414,54,197.12820512820514,17.791226622067224,313.198239793264,98093.13740959892,3.110075789675871,8.96129743474393,54.0,55.0,60.0,66.0,66.0,95.2,128.5999999999999,220.80000000000004,379.00000000000017,1537.6,1.2,0.4000000000000001,5,7.8,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.5137254901960784,122
459,"('134.170.0.216', 443)",1414,60,490.75,234.9924516331379,549.0202068230276,301423.1875,0.9756771764391735,-0.8420610330935756,60.0,62.400000000000006,75.5,142.00000000000003,218.5,315.80000000000007,455.0999999999999,1038.4000000000005,1414.0,13,1414,54,208.23076923076923,0.0,356.67247502137,127215.25443786981,2.923797781099968,7.067950841458879,54.0,54.0,54.0,54.0,54.0,83.79999999999994,155.0,222.80000000000015,270.4,21,1414,54,315.85714285714283,17.791226622067224,460.87228741390214,212403.26530612243,1.8359417900864654,1.659566562984157,54.0,54.0,54.0,60.0,66.0,155.0,268.0,276.0,1414.0,6633.0,2.0,0.0,1,21.0,1,0.5254901960784314,0.6666666666666666,0.0,0.8470588235294118,123
460,"('54.192.185.207', 443)",1414,60,639.5,380.2874690466869,606.145898278624,367412.85,0.3605636951694068,-1.7715471747946165,60.0,64.8,83.5,218.8,316.5,694.5999999999996,1294.3,1414.0,1414.0,8,464,54,136.0,8.895613311033612,133.42038824707413,17801.0,1.7308049405904407,1.649534515596864,54.0,54.0,54.0,54.0,60.0,83.60000000000002,145.19999999999993,174.4,270.79999999999995,18,1414,54,415.72222222222223,101.55825196763374,524.0471570760652,274625.4228395062,1.20436546417471,-0.3504268959211716,54.0,56.4,60.599999999999994,66.0,122.5,211.19999999999993,326.49999999999994,931.4000000000011,1414.0,7483.0,1.0,0.0,1,18.0,1,0.21176470588235294,0.7529411764705882,0.7254901960784313,0.8117647058823529,124
461,"('107.21.229.45', 443)",1414,60,822.25,0.0,653.2736951946965,426766.5208333333,-0.23529748174359275,-1.9002196216439469,60.0,60.0,65.39999999999999,220.6000000000006,1414.0,1414.0,1414.0,1414.0,1414.0,17,1414,54,315.70588235294116,0.0,510.34334056546237,260450.32525951552,1.6687195573252478,0.8304609712893525,54.0,54.0,54.0,54.0,54.0,61.2,159.2,185.60000000000002,1414.0,41,1414,54,612.219512195122,87.47353089183052,648.1381406578167,420083.0493753718,0.40226361830003504,-1.803872050336607,54.0,54.0,60.0,60.0,113.0,651.0,1414.0,1414.0,1414.0,12550.5,3.0,1.0,2,20.5,1,0.4196078431372549,0.08235294117647059,0.8980392156862745,0.17647058823529413,124
462,"('108.160.172.193', 443)",1414,60,488.09090909090907,68.19970205125769,583.9606858724551,341010.0826446281,0.8674768946217375,-1.1210857698249457,60.0,60.0,66.0,91.0,106.0,113.0,571.0,1414.0,1414.0,9,1264,54,214.88888888888889,0.0,373.8236198602652,139744.09876543205,2.4039157286138066,3.914484334665869,54.0,54.0,54.0,54.0,54.0,63.6,113.99999999999997,162.8,403.2000000000002,20,1414,54,365.15,36.32375435338725,518.568826193785,268913.62749999994,1.375716292817695,0.036391805617758344,54.0,54.0,60.0,63.60000000000001,78.5,108.80000000000001,158.59999999999997,709.6000000000007,1414.0,2434.3333333333335,1.3333333333333333,0.4714045207910317,3,6.666666666666667,1,0.4235294117647059,0.6274509803921569,0.6745098039215687,0.7568627450980392,124
463,"('107.20.249.104', 443)",1414,60,368.73333333333335,8.895613311033612,533.0147548510162,284104.7288888889,1.3818166409493517,0.029596623063445904,60.0,60.0,60.0,63.60000000000001,66.0,95.4,110.79999999999998,675.600000000001,1414.0,14,1414,54,365.35714285714283,83.76702534556651,519.5138671520378,269894.65816326527,1.3851865788059985,-0.006787393097809513,54.0,54.0,54.0,66.0,110.5,155.0,158.29999999999998,605.6000000000004,1359.4,29,1414,54,367.1034482758621,17.791226622067224,526.5430096607419,277247.5410225921,1.383944150139129,0.015597149217495776,54.0,60.0,60.0,66.0,66.0,110.80000000000001,155.0,787.4000000000016,1414.0,2661.5,1.75,0.82915619758885,4,7.25,1,0.4196078431372549,0.0784313725490196,0.9764705882352941,0.40784313725490196,124
464,"('108.160.169.184', 443)",1414,60,363.85,70.4236053790161,461.98628496958656,213431.32750000004,1.61750656833914,1.0977882659523175,60.0,60.0,60.0,63.60000000000001,107.5,379.0,379.0,379.0,1414.0,13,656,54,396.9230769230769,0.0,282.2684105976115,79675.4556213018,-0.20284038945167082,-1.9031469260243257,54.0,58.8,117.59999999999997,180.80000000000004,656.0,656.0,656.0,656.0,656.0,33,1414,54,376.8787878787879,198.66869727975066,401.2490164304574,161000.7731864095,1.4194244036056987,1.2783433211717448,60.0,60.0,60.0,94.80000000000004,188.0,379.0,489.7999999999996,656.0,656.0,1776.7142857142858,1.4285714285714286,0.4948716593053935,7,4.714285714285714,1,0.4235294117647059,0.6274509803921569,0.6627450980392157,0.7215686274509804,124
465,"('54.192.185.120', 443)",1414,60,420.0,45.96066877367366,506.7837982629458,256829.81818181818,1.2128194446264087,-0.17251324024399084,60.0,60.0,66.0,91.0,91.0,304.0,329.0,731.0,1414.0,16,480,54,138.0,8.895613311033612,138.351002887583,19141.0,1.7647388375900812,1.7467778329118069,54.0,54.0,54.0,54.0,60.0,66.0,154.0,188.0,334.0,38,1414,54,301.2631578947368,54.856282084707274,419.68520058494755,176135.66759002768,1.9143737841083535,2.3220793293180524,54.0,56.4,60.0,66.0,91.0,154.0,292.39999999999986,419.60000000000025,935.9000000000028,2862.0,1.25,0.4330127018922193,4,9.5,1,0.21176470588235294,0.7529411764705882,0.7254901960784313,0.47058823529411764,124
466,"('54.83.62.241', 443)",1414,60,891.5454545454545,0.0,638.7027141204219,407941.1570247933,-0.44689243022646313,-1.7481943870563212,60.0,61.199999999999996,105.3,956.2000000000003,1414.0,1414.0,1414.0,1414.0,1414.0,17,1414,54,315.7647058823529,0.0,510.3248710855105,260431.47404844288,1.6685890236334586,0.8302318473152761,54.0,54.0,54.0,54.0,54.0,61.2,160.0,185.60000000000002,1414.0,39,1414,54,640.5641025641025,151.2254262875714,652.0434465181531,425160.65614727157,0.31605486903570307,-1.8651218846829682,54.0,54.0,60.0,66.0,156.0,1261.4000000000005,1414.0,1414.0,1414.0,12491.0,2.0,1.0,2,19.5,1,0.21176470588235294,0.3254901960784314,0.24313725490196078,0.9450980392156862,124
467,"('212.179.180.110', 443)",1414,60,428.77777777777777,47.443270992179265,521.1588748544019,271606.5728395062,1.072017597539317,-0.5386404301943344,60.0,60.0,60.0,66.0,92.0,181.59999999999997,661.5999999999988,947.8000000000002,1414.0,34,341,54,108.97058823529412,1.482602218505602,96.11007332101889,9237.146193771627,1.6609095137521124,1.000103394101873,54.0,54.0,54.0,54.2,55.0,80.4,92.0,97.2,310.0,79,1414,54,291.1392405063291,17.791226622067224,428.6741329467537,183761.51225765105,1.8745485408178901,2.0271050458353193,54.0,55.0,60.0,60.0,66.0,92.0,189.39999999999978,337.0,1056.4000000000015,2875.0,1.5,1.0,8,9.875,1,0.8313725490196079,0.7019607843137254,0.7058823529411765,0.43137254901960786,125
468,"('212.179.154.237', 443)",1414,60,271.84,8.895613311033612,404.98441253954456,164012.3744,1.9101553136088916,2.3642867550828717,60.0,60.0,60.0,66.0,66.0,73.19999999999997,104.39999999999993,420.4000000000011,772.6000000000001,21,352,54,101.14285714285714,1.482602218505602,89.89850664276153,8081.741496598639,2.0147464567120097,2.420972745678114,54.0,54.0,54.0,55.0,55.0,66.0,88.0,96.0,265.0,46,1414,54,193.91304347826087,17.791226622067224,316.3162167203927,100055.94896030244,2.822420453318704,7.320781575510955,54.0,55.0,60.0,60.0,66.0,66.0,89.99999999999999,136.0,547.0,1274.2857142857142,1.1428571428571428,0.34992710611188266,7,6.571428571428571,1,0.8313725490196079,0.7019607843137254,0.6039215686274509,0.9294117647058824,125
469,"('216.58.209.237', 443)",1051,60,285.75,86.73222978257772,341.4102187984419,116560.9375,1.391546834475809,0.3877749061873925,60.0,60.0,60.6,64.8,118.5,173.4,181.79999999999998,454.2000000000003,759.8,10,619,54,178.5,8.895613311033612,188.39546172877945,35492.85,1.333389616507024,0.3680331678777211,54.0,54.0,54.0,54.0,60.0,91.19999999999996,175.2,310.0,438.0999999999999,18,1051,54,226.16666666666666,17.791226622067224,272.6962596003106,74363.25,1.7772177331198589,2.265226643306212,54.0,54.0,60.0,60.0,66.0,137.39999999999998,181.79999999999998,364.00000000000017,623.8,4071.0,2.0,0.0,1,18.0,1,0.8470588235294118,0.22745098039215686,0.8196078431372549,0.9294117647058824,125
470,"('216.58.210.2', 443)",1414,60,274.3666666666667,25.204237714595234,405.5063898660812,164435.43222222224,2.1536573034081763,3.2992047044129107,60.0,60.0,66.0,66.0,77.0,92.0,163.59999999999948,396.20000000000005,685.0000000000011,25,329,54,99.52,1.482602218505602,81.81057144403772,6692.9696,1.9321179732979799,2.236871041719656,54.0,54.0,54.0,55.0,55.0,73.19999999999997,91.19999999999999,96.60000000000001,241.40000000000012,55,1414,54,194.8909090909091,17.791226622067224,316.7238356978735,100313.98809917356,3.1224209608095483,9.059476308085195,54.0,55.0,60.0,63.60000000000001,66.0,88.0,95.19999999999999,275.00000000000006,408.6,1531.2857142857142,1.1428571428571428,0.3499271061118826,7,7.857142857142857,1,0.8470588235294118,0.22745098039215686,0.8235294117647058,0.00784313725490196,125
471,"('74.125.206.157', 443)",1414,60,272.8076923076923,11.860817748044816,426.7340208563327,182101.924556213,2.133012415394989,2.94012420092145,60.0,60.0,66.0,66.0,68.0,88.0,105.5,340.0,929.5,22,364,54,99.95454545454545,1.482602218505602,90.73010789886035,8231.952479338843,2.0948455428288772,2.760702246150827,54.0,54.0,54.0,55.0,55.0,61.6,86.8,95.2,256.5000000000004,48,1414,54,193.58333333333334,17.791226622067224,331.40489041184793,109829.20138888892,3.098469009591308,8.525873184178991,54.0,55.0,60.0,60.0,66.0,84.0,92.0,208.00000000000023,379.0000000000002,1327.4285714285713,1.2857142857142858,0.45175395145262565,7,6.857142857142857,1,0.2901960784313726,0.49019607843137253,0.807843137254902,0.615686274509804,125
472,"('134.170.110.200', 443)",1414,60,768.1666666666666,1000.7564974912813,588.089822126594,345849.63888888893,-0.008895947941211792,-1.752121426229623,60.6,85.00000000000003,209.59999999999997,486.20000000000016,739.0,1147.1999999999998,1414.0,1414.0,1414.0,20,1414,54,252.4,0.0,404.02232611577296,163234.04,2.3089487230087427,3.8717545383428513,54.0,54.0,54.0,54.0,54.0,82.40000000000002,146.89999999999986,296.60000000000014,525.7000000000014,32,1414,54,445.8125,78.5779175807969,542.2750361613099,294062.21484375,1.0582932180178628,-0.6340624353738362,54.0,54.0,54.0,62.400000000000006,107.0,256.79999999999995,422.2,1280.6000000000004,1414.0,4755.333333333333,1.6666666666666667,0.9428090415820634,3,10.666666666666666,1,0.5254901960784314,0.6666666666666666,0.43137254901960786,0.7843137254901961,126
473,"('92.122.132.99', 443)",1414,60,576.4,676.0666116385545,518.9647772248132,269324.44,0.48810478494568404,-1.217567654610153,60.0,60.0,64.19999999999999,237.60000000000005,517.5,683.0,769.7,1060.4,1414.0,12,1323,54,235.41666666666666,0.0,361.19419022951564,130461.24305555555,2.269357624566566,3.9662115671321008,54.0,54.0,54.0,54.0,54.0,61.2,184.29999999999987,235.8,551.9000000000001,22,1414,54,390.40909090909093,17.791226622067224,471.6015902404861,222408.05991735533,1.1960538896472777,-0.030785166648715112,54.0,54.0,55.8,60.0,66.0,235.6,516.4999999999998,683.0,1287.9000000000008,8589.0,4.0,0.0,1,22.0,1,0.3607843137254902,0.47843137254901963,0.5176470588235295,0.38823529411764707,126
474,"('191.232.139.253', 443)",1414,66,656.0,298.003045919626,562.4507597495599,316350.85714285716,0.37360246248590034,-1.691870579953147,123.0,175.8,220.2,247.8,267.0,727.7999999999997,1110.7999999999997,1338.2000000000003,1414.0,9,1243,54,359.77777777777777,17.791226622067224,466.48300618750125,217606.39506172834,1.2366872084410583,-0.33018827134768935,54.0,54.0,54.0,56.4,66.0,213.19999999999996,260.79999999999995,638.8000000000003,1204.6,16,1414,54,489.375,279.47051818830596,531.4143716300867,282401.234375,0.8135525760194448,-1.1560876217316645,54.0,54.0,66.0,161.0,242.5,267.0,651.5,1195.0,1328.5,7830.0,1.0,0.0,1,16.0,1,0.7490196078431373,0.9098039215686274,0.5450980392156862,0.9921568627450981,126
475,"('134.170.108.176', 443)",1414,60,592.7647058823529,389.9243834669733,578.9663740527052,335202.062283737,0.4966511101861225,-1.4916876373243466,60.0,60.0,60.0,104.00000000000004,323.0,622.1999999999999,982.7999999999995,1414.0,1414.0,22,1414,54,404.6363636363636,8.895613311033612,553.2357335345433,306069.77685950417,1.2203328675266065,-0.40988402367281473,54.0,54.0,54.0,54.0,60.0,123.0,272.2,1201.4000000000008,1414.0,39,1414,54,486.64102564102564,102.29955307688654,572.2509081745876,327471.1019066403,0.8689191720320606,-1.0672153973117031,54.0,54.0,60.0,60.0,123.0,272.8,622.1999999999998,1414.0,1414.0,4744.75,2.25,1.0897247358851685,4,9.75,1,0.5254901960784314,0.6666666666666666,0.4235294117647059,0.6901960784313725,126
476,"('191.232.139.254', 443)",1414,60,593.0,370.6505546264005,577.2627218173715,333232.25,0.46314497360019485,-1.5886152983074044,60.0,60.0,66.0,161.0,310.0,459.0,1110.0,1414.0,1414.0,22,1227,54,248.72727272727272,0.0,349.51917385540094,122163.652892562,1.9806762631530852,2.7343857186544174,54.0,54.0,54.0,54.0,54.0,66.0,248.0,268.0,603.0,38,1414,54,393.6842105263158,17.791226622067224,489.8232820573449,239926.84764542925,1.2013585273168106,-0.2147259211766981,54.0,54.0,54.6,60.0,66.0,248.0,439.89999999999975,907.2000000000007,1283.1000000000008,3740.0,1.25,0.4330127018922193,4,9.5,1,0.7490196078431373,0.9098039215686274,0.5450980392156862,0.996078431372549,126
477,"('192.229.233.25', 443)",1414,60,1222.3561218147918,0.0,421.0853381325219,177312.86199018027,-1.9026176226356033,1.895397712888161,347.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,1781,571,54,75.9051094890511,0.0,89.27980281780854,7970.883191186776,4.173286564388273,16.09588086629109,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,4999,1414,54,813.9085817163433,0.0,646.8515174454592,418416.8856214932,-0.207471437801279,-1.8912241310952633,54.0,54.0,54.0,296.0,1414.0,1414.0,1414.0,1414.0,1414.0,60727.298507462685,1.6119402985074627,0.8277865447081819,67,74.61194029850746,1,0.7529411764705882,0.8980392156862745,0.9137254901960784,0.09803921568627451,127
478,"('104.244.42.131', 443)",1414,60,224.28,8.895613311033612,364.4945563379514,132856.28160000002,2.7363334544132676,6.1085131677005915,60.0,66.0,66.0,66.0,66.0,76.39999999999996,133.9999999999999,230.40000000000023,400.4000000000001,25,753,54,109.96,1.482602218505602,142.15272913314044,20207.3984,3.7395347593271855,13.842052688628314,54.0,54.0,55.0,55.0,55.0,55.0,86.79999999999993,104.60000000000001,195.00000000000003,50,1414,54,167.12,16.30862440356162,282.4873547612353,79799.10560000001,3.6058309422097294,12.586956523487434,54.0,55.0,55.0,63.60000000000001,66.0,66.0,96.6,180.0,303.2000000000001,759.6363636363636,1.1818181818181819,0.38569460791993504,11,4.545454545454546,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.5137254901960784,127
479,"('104.244.42.203', 443)",1414,60,64.47515385321944,0.0,24.251175291024264,588.1195029959857,34.87766001966693,1810.538274675041,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,96.0,20204,1414,54,967.5086121560087,0.0,583.9083637922541,340948.9773065474,-0.5482656323970907,-1.6906720391787542,224.0,224.0,224.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,31091,1414,54,651.297320768068,243.14676383491872,638.2210384876455,407326.0939682487,0.34176705423775217,-1.8525881890290548,60.0,60.0,60.0,164.0,224.0,1414.0,1414.0,1414.0,1414.0,749980.925925926,3.074074074074074,1.0156525333927473,27,1151.5185185185185,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.796078431372549,127
480,"('104.244.42.129', 443)",1414,60,601.0083056478405,291.3313359363508,591.8844068682727,350327.15109380696,0.5038291844105173,-1.5994480850712847,60.0,60.0,60.0,196.4,256.5,467.0,1295.9999999999998,1414.0,1414.0,447,1414,54,347.5570469798658,78.5779175807969,494.12140248341257,244155.96039217457,1.5451078768633624,0.5435289018954168,54.0,54.0,54.0,54.0,107.0,161.19999999999976,229.0,261.20000000000005,1414.0,1049,1414,54,493.00762631077214,226.8381394313571,566.3869989188646,320794.23254431796,0.872555877558769,-1.0964932884818284,54.0,54.0,60.0,60.0,207.0,257.0,529.5999999999999,1414.0,1414.0,9073.070175438597,1.8596491228070176,0.906866525145269,57,18.403508771929825,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.5058823529411764,127
481,"('54.192.185.207', 443)",1414,60,420.0,45.96066877367366,506.7837982629458,256829.81818181818,1.2128194446264087,-0.17251324024399084,60.0,60.0,66.0,91.0,91.0,304.0,329.0,731.0,1414.0,8,480,54,138.0,8.895613311033612,138.351002887583,19141.0,1.7647388375900812,1.7467778329118069,54.0,54.0,54.0,54.0,60.0,83.60000000000002,145.19999999999993,174.4,275.5999999999999,19,1414,54,301.2631578947368,54.856282084707274,419.6852005849476,176135.6675900277,1.9143737841083532,2.322079329318049,54.0,57.6,60.0,66.0,91.0,141.39999999999992,257.59999999999997,389.4000000000001,867.5999999999995,2862.0,1.5,0.5,2,9.5,1,0.21176470588235294,0.7529411764705882,0.7254901960784313,0.8117647058823529,128
482,"('54.230.186.17', 443)",1414,60,485.4782608695652,45.96066877367366,556.3971735593212,309577.81474480144,0.9029430549156595,-1.0001434404467529,60.0,60.0,66.0,91.0,91.0,309.0,489.7999999999994,1345.6000000000004,1414.0,17,480,54,132.11764705882354,0.0,133.29219665299735,17766.809688581314,1.8420355122868952,2.063498890613088,54.0,54.0,54.0,54.0,54.0,66.0,154.0,181.20000000000005,298.4000000000001,40,1414,54,335.3,54.856282084707274,464.8351428194732,216071.71000000005,1.6454215026079198,1.071280724146689,54.0,54.0,60.0,66.0,91.0,154.0,304.0,467.20000000000005,1414.0,3353.0,1.25,0.4330127018922193,4,10.0,1,0.21176470588235294,0.9019607843137255,0.7294117647058823,0.06666666666666667,128
483,"('107.21.229.181', 443)",1414,60,415.7692307692308,45.96066877367366,557.8700088242441,311218.9467455622,1.1624381402490191,-0.5355105727444993,60.0,60.0,60.0,64.80000000000001,91.0,104.2,264.1999999999995,1044.8000000000013,1414.0,11,1414,54,384.27272727272725,17.791226622067224,519.7181213117691,270106.9256198347,1.2884396469241217,-0.09004772617213774,54.0,54.0,54.0,54.0,66.0,155.0,188.0,720.0,1414.0,24,1414,54,401.3333333333333,36.32375435338725,540.945674002688,292622.2222222223,1.2204166966335221,-0.34097961780218844,54.0,57.6,60.0,61.2,78.5,110.79999999999998,218.29999999999933,997.6000000000015,1414.0,4816.0,1.5,0.5,2,12.0,1,0.4196078431372549,0.08235294117647059,0.8980392156862745,0.7098039215686275,128
484,"('107.20.249.78', 443)",1078,60,314.55555555555554,0.0,419.53469227787514,176009.35802469138,1.1915896891607516,-0.47074758755674795,60.0,60.0,60.0,60.0,60.0,65.19999999999999,110.29999999999997,843.2000000000008,1078.0,19,590,54,291.7368421052632,149.7428240690658,231.62079765387472,53648.19390581717,0.4434379298029681,-1.6674355930564047,54.0,61.2,155.0,155.0,155.0,184.0,590.0,590.0,590.0,37,1078,54,302.8378378378378,140.8472107580322,336.60856354939114,113305.3250547845,1.2514006812795095,0.27614610158002506,57.6,60.0,60.0,62.400000000000006,155.0,155.0,510.79999999999995,590.0,785.1999999999994,2801.25,2.0,0.7071067811865476,4,9.25,1,0.4196078431372549,0.0784313725490196,0.9764705882352941,0.3058823529411765,128
485,"('54.230.187.97', 443)",1414,60,545.5,203.85780504452026,591.94376140531,350397.4166666667,0.6585341552173032,-1.4701150148481124,60.0,61.199999999999996,73.5,91.0,197.5,319.0,968.7999999999994,1379.8000000000002,1414.0,9,464,54,126.88888888888889,0.0,128.40253064695887,16487.20987654321,1.9102934828661204,2.3482729888144496,54.0,54.0,54.0,54.0,54.0,63.6,118.79999999999997,167.60000000000002,243.20000000000005,21,1414,54,366.0952380952381,54.856282084707274,500.20775729042293,250207.80045351465,1.437509719508203,0.28093453594905826,54.0,54.0,60.0,66.0,91.0,154.0,304.0,464.0,1414.0,3844.0,1.5,0.5,2,10.5,1,0.21176470588235294,0.9019607843137255,0.7333333333333333,0.3803921568627451,128
486,"('54.192.186.49', 443)",1414,60,420.0,45.96066877367366,506.7837982629458,256829.81818181818,1.2128194446264087,-0.17251324024399084,60.0,60.0,66.0,91.0,91.0,304.0,329.0,731.0,1414.0,8,480,54,138.0,8.895613311033612,138.351002887583,19141.0,1.7647388375900812,1.7467778329118069,54.0,54.0,54.0,54.0,60.0,83.60000000000002,145.19999999999993,174.4,275.5999999999999,19,1414,54,301.2631578947368,54.856282084707274,419.6852005849476,176135.6675900277,1.9143737841083532,2.322079329318049,54.0,57.6,60.0,66.0,91.0,141.39999999999992,257.59999999999997,389.4000000000001,867.5999999999995,2862.0,1.5,0.5,2,9.5,1,0.21176470588235294,0.7529411764705882,0.7294117647058823,0.19215686274509805,128
487,"('107.20.192.85', 443)",1414,60,891.5454545454545,0.0,638.7027141204219,407941.1570247933,-0.44689243022646313,-1.7481943870563212,60.0,61.199999999999996,105.3,956.2000000000003,1414.0,1414.0,1414.0,1414.0,1414.0,16,1414,54,300.0625,0.0,480.86204736259856,231228.30859375,1.6737352667881629,0.9678766949751645,54.0,54.0,54.0,54.0,54.0,54.0,110.5,188.0,1219.0,38,1414,54,642.5,118.60817748044816,647.161687679362,418818.25,0.2930122571942203,-1.8606352100694636,54.0,54.0,60.0,64.80000000000001,134.0,1101.9999999999998,1414.0,1414.0,1414.0,12207.5,4.0,0.0,2,19.0,1,0.4196078431372549,0.0784313725490196,0.7529411764705882,0.3333333333333333,128
488,"('108.160.169.49', 443)",1414,60,330.53846153846155,70.4236053790161,416.83046090238497,173747.6331360947,1.8895639325895908,2.3547164131093483,60.0,60.0,60.0,60.0,107.5,379.0,379.0,379.0,896.5,16,656,54,445.5,0.0,273.7914352203151,74961.75,-0.5595842202067842,-1.6356090222474524,54.0,66.0,170.0,656.0,656.0,656.0,656.0,656.0,656.0,42,1414,54,374.3333333333333,410.68081452605173,373.13757622846134,139231.6507936508,1.3934109133940507,1.5921609384001147,60.0,60.0,60.0,106.40000000000003,379.0,379.0,572.8999999999999,656.0,656.0,1572.2,1.0,0.0,10,4.2,1,0.4235294117647059,0.6274509803921569,0.6627450980392157,0.19215686274509805,128
489,"('173.194.67.157', 443)",1414,60,272.96153846153845,11.860817748044816,426.7657870334131,182129.03698224854,2.1315298311902597,2.9353185517545946,60.0,60.0,66.0,66.0,68.0,88.0,105.5,340.0,930.0,22,364,54,99.95454545454545,1.482602218505602,90.73010789886035,8231.952479338843,2.0948455428288772,2.760702246150827,54.0,54.0,54.0,55.0,55.0,61.6,86.8,95.2,256.5000000000004,48,1414,54,193.66666666666666,17.791226622067224,331.4469749782342,109857.0972222222,3.0967605869853867,8.517103675149809,54.0,55.0,60.0,60.0,66.0,84.0,92.0,208.00000000000023,379.3000000000002,1328.0,1.1428571428571428,0.34992710611188266,7,6.857142857142857,1,0.6784313725490196,0.7607843137254902,0.2627450980392157,0.615686274509804,129
490,"('212.179.180.89', 443)",1414,60,405.5,44.478066555168056,505.933007752344,255968.20833333334,1.195212438535719,-0.21224413005993092,60.0,60.0,60.0,66.0,90.0,205.0,334.79999999999995,792.4000000000001,1414.0,35,341,54,107.34285714285714,1.482602218505602,95.03531459624976,9031.711020408162,1.704956754621868,1.1527450936866925,54.0,54.0,54.0,54.0,55.0,73.19999999999997,92.0,96.60000000000001,304.4000000000001,83,1414,54,279.7710843373494,17.791226622067224,416.5544071350626,173517.57410364348,1.9781915750290269,2.5002109633644407,54.0,55.0,60.0,60.0,66.0,92.0,205.0,332.0,852.3999999999999,2580.1111111111113,1.2222222222222223,0.41573970964154905,9,9.222222222222221,1,0.8313725490196079,0.7019607843137254,0.7058823529411765,0.34901960784313724,129
491,"('216.58.208.77', 443)",1414,60,543.7272727272727,391.4069856854789,515.9332393227021,266187.10743801657,0.5891362957147962,-1.167140976787405,60.0,60.0,66.0,139.0,324.0,635.0,870.0,939.0,1414.0,14,619,54,135.42857142857142,0.0,154.76651275191202,23952.673469387744,2.16767751218318,3.935527432440254,54.0,54.0,54.0,54.0,54.0,54.0,79.79999999999995,217.60000000000002,269.50000000000006,25,1414,54,315.08,17.791226622067224,414.26155216239897,171612.6336,1.620738281689624,1.4079458592068077,54.0,54.0,54.0,60.0,66.0,164.99999999999991,273.9999999999999,622.2,911.4000000000001,3938.5,1.0,0.0,2,12.5,1,0.8470588235294118,0.22745098039215686,0.8156862745098039,0.30196078431372547,129
