,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
709,"('104.244.43.135', 443)",2762,66,1745.5503685503686,0.0,742.7682809648517,551704.7192074809,0.05299918610861179,-0.40938824430923004,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,2762.0,2762.0,2762.0,340,583,66,74.05294117647058,0.0,55.08237272909663,3034.0677854671285,7.808655434750823,62.32113756074595,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,747,2762,66,984.7617135207497,1998.5477905455514,997.4126565652664,994832.007476582,0.5954568720053516,-0.9689180407116411,66.0,66.0,66.0,66.0,1414.0,1414.0,1414.0,1414.0,2762.0,122602.83333333333,1.3333333333333333,0.4714045207910317,6,124.5,1,0.40784313725490196,0.9568627450980393,0.16862745098039217,0.5294117647058824,50
710,"('104.244.43.7', 443)",4110,66,1496.888888888889,0.0,798.3812712739369,637412.6543209876,0.18912829740315967,0.3110674122096633,66.80000000000001,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,1415.0,2762.0,145,583,66,83.44137931034483,0.0,83.38509548967156,6953.074149821643,5.285883564276777,26.97997625641009,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,74.0,307,4110,66,829.299674267101,11.860817748044816,915.1860678899285,837565.5388598287,0.8865365052428364,-0.14440789731784642,66.0,66.0,66.0,66.0,74.0,1414.0,1414.0,1414.0,2762.0,36370.71428571428,1.2857142857142858,0.45175395145262565,7,43.857142857142854,1,0.40784313725490196,0.9568627450980393,0.16862745098039217,0.027450980392156862,50
711,"('104.244.43.103', 443)",2763,66,843.8345323741007,209.04691280928986,880.7136380168131,775656.51218881,0.7452592817517771,-0.5471178507142285,66.0,66.0,66.0,74.0,207.0,1414.0,1414.0,1414.0,2118.2000000000003,123,583,66,134.34146341463415,0.0,150.25890010669266,22577.73706127305,2.175197842200506,3.165687310086554,66.0,66.0,66.0,66.0,66.0,66.0,74.0,117.0,412.0,262,2763,66,510.7519083969466,0.0,739.924100899395,547487.675091778,1.6474134084771068,1.7973057170668643,66.0,66.0,66.0,66.0,66.0,97.0,412.0,1414.0,1414.0,7434.277777777777,1.2222222222222223,0.41573970964154905,18,14.555555555555555,1,0.40784313725490196,0.9568627450980393,0.16862745098039217,0.403921568627451,50
712,"('104.244.43.71', 443)",2763,66,798.1666666666666,110.45386527866735,896.7454625495324,804152.4246031747,0.8483400577713808,-0.5173216697790703,66.0,66.0,66.0,66.0,140.5,1343.1999999999996,1414.0,1414.0,2129.3999999999987,37,583,66,136.86486486486487,0.0,144.6427401532334,20921.5222790358,2.088802524142421,3.0119263848352897,66.0,66.0,66.0,66.0,66.0,70.79999999999998,97.0,117.0,412.0,79,2763,66,488.44303797468353,0.0,739.0634810581622,546214.8290338085,1.7601429830236048,2.0910595214234533,66.0,66.0,66.0,66.0,66.0,97.0,312.39999999999964,1414.0,1414.0,6431.166666666667,1.0,0.0,6,13.166666666666666,1,0.40784313725490196,0.9568627450980393,0.16862745098039217,0.2784313725490196,50
713,"('104.244.43.167', 443)",4110,66,1611.1508875739646,0.0,807.2335424310857,651625.9920258393,0.24492896978681974,0.2880389237820089,334.0,1414.0,1414.0,1414.0,1414.0,1414.0,1414.0,2762.0,2762.0,463,583,66,90.11663066954644,0.0,90.36685134922475,8166.167822772883,3.903943859367665,14.251289866013451,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,74.0,1139,4110,66,992.8551360842845,1998.5477905455514,973.7663648742256,948220.9333603634,0.6793168125901051,-0.47088001885665687,66.0,66.0,66.0,66.0,1414.0,1414.0,1414.0,1414.0,2762.0,102805.63636363637,1.5454545454545454,0.8907235428302466,11,103.54545454545455,1,0.40784313725490196,0.9568627450980393,0.16862745098039217,0.6549019607843137,50
714,"('104.244.43.199', 443)",2082,66,919.1428571428571,1.482602218505602,671.4536672108393,450850.02721088444,-0.25447320169006565,-1.5264454040440478,66.0,66.0,74.0,855.0,1414.0,1414.0,1414.0,1414.0,1414.0,21,412,66,100.0952380952381,0.0,85.69875520677608,7344.276643990931,2.682823806671399,6.191129677414658,66.0,66.0,66.0,66.0,66.0,66.0,66.0,74.0,192.0,42,2082,66,509.6190476190476,0.0,629.9261087574725,396806.90249433107,0.9392172760596414,-0.814062657286287,66.0,66.0,66.0,66.0,66.0,153.9999999999998,722.0999999999997,1414.0,1414.0,10702.0,1.5,0.5,2,21.0,1,0.40784313725490196,0.9568627450980393,0.16862745098039217,0.7803921568627451,50
715,"('192.229.233.25', 443)",4110,66,1206.9177679882525,1344.720212184581,971.0701874478921,942977.3089500843,0.4142826555677757,-0.7729418371301295,66.0,66.0,326.6000000000007,1161.0,1414.0,1414.0,1414.0,1925.9999999999998,2762.0,1378,664,54,100.10812772133526,0.0,102.72601860120771,10552.634897655673,2.8767939361306016,6.84184555721585,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,192.0,2740,4110,54,650.2813868613139,0.0,883.339694611823,780289.0160769088,1.4016546653558355,0.9027358259324534,66.0,66.0,66.0,66.0,66.0,303.0,1155.3999999999996,1414.0,1883.299999999996,5841.872131147541,1.2622950819672132,0.5978551648790318,305,8.98360655737705,1,0.7529411764705882,0.8980392156862745,0.9137254901960784,0.09803921568627451,50
716,"('104.244.42.8', 443)",1893,66,262.12,62.269293177235284,436.5677331182414,190591.38560000004,2.8269576674399772,6.803813133678895,66.0,66.0,98.39999999999999,108.0,108.0,110.8,112.0,176.0000000000001,566.6000000000006,25,733,54,147.92,17.791226622067224,178.03413605261213,31696.153600000005,2.651936349156224,5.738268502376071,66.0,66.0,66.0,66.0,66.0,99.79999999999998,112.0,128.00000000000023,257.80000000000007,50,1893,54,205.02,59.30408874022408,338.236869072548,114404.1796,3.584423063245483,13.028767038864586,66.0,66.0,66.0,74.0,106.0,108.8,112.0,173.60000000000008,348.4000000000006,1708.5,1.1666666666666667,0.3726779962499649,6,8.333333333333334,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.03137254901960784,50
717,"('104.244.42.131', 443)",2762,66,245.6,62.269293177235284,523.0756733016744,273608.1600000001,4.437193148454435,18.43198452478192,66.0,66.0,98.39999999999999,108.0,108.0,110.8,112.0,199.6000000000001,365.60000000000014,27,741,54,124.92592592592592,11.860817748044816,135.0552495794128,18239.92043895748,3.5647368675193842,13.162564442171277,66.0,66.0,66.0,66.0,66.0,87.8,112.0,112.0,233.40000000000006,52,2762,54,182.94230769230768,56.33888430321287,380.32655065500774,144648.28513313615,6.052373411711651,37.76430709194514,66.0,66.0,66.0,69.20000000000002,104.0,108.0,112.0,184.60000000000016,275.99999999999994,1902.6,1.2,0.4000000000000001,5,10.4,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.5137254901960784,50
718,"('104.244.42.1', 443)",4110,66,866.1224489795918,397.3373945595013,842.4445777847351,709712.8666389005,0.8411054702571543,-0.07365400715743275,66.0,66.0,151.7,254.0,334.0,1414.0,1414.0,1414.0,1773.0000000000027,441,1414,66,249.12925170068027,0.0,398.8701549722139,159097.40052755794,2.3742805895754455,4.0906375603654705,66.0,66.0,66.0,66.0,66.0,74.0,188.0,308.0,950.0,931,4110,66,573.8625134264232,186.80787953170585,737.4290043213012,543801.5364143058,1.4639266734742724,1.4830695579172897,66.0,66.0,66.0,66.0,192.0,308.0,583.0,1414.0,1414.0,11130.541666666666,2.0416666666666665,0.2856522750167102,48,19.395833333333332,1,0.40784313725490196,0.9568627450980393,0.16470588235294117,0.00392156862745098,50
